0, 52578938880, 4096, 26519203
1, 38615138304, 4096, 40526703
2, 41376567296, 4096, 57221703
3, 61190815744, 4096, 85036703
4, 58843283456, 4096, 80036703
5, 2544971776, 4096, 75036703
6, 12453416960, 4096, 105030000
7, 15973294080, 4096, 100030000
8, 61391278080, 4096, 137225000
9, 24985530368, 4096, 132225000
10, 263938048, 4096, 127225000
11, 13799927808, 4096, 204810000
12, 38881247232, 4096, 199810000
13, 36172120064, 4096, 194810000
14, 53782503424, 4096, 189810000
15, 32801136640, 4096, 184810000
16, 52399570944, 4096, 171995000
17, 47761051648, 4096, 290525000
18, 11004841984, 4096, 285525000
19, 59891961856, 4096, 280525000
20, 4520939520, 4096, 275525000
21, 46274576384, 4096, 270525000
22, 20955295744, 4096, 265525000
23, 34460307456, 4096, 254012500
24, 40764420096, 4096, 442910000
25, 24357556224, 4096, 437910000
26, 35696750592, 4096, 432910000
27, 17435893760, 4096, 427910000
28, 58440359936, 4096, 422910000
29, 61626736640, 4096, 417910000
30, 57050808320, 4096, 412910000
31, 54090805248, 4096, 407910000
32, 15669432320, 4096, 396707500
33, 60610682880, 4096, 391707500
34, 12147724288, 4096, 386707500
35, 42340880384, 4096, 381707500
36, 47904972800, 4096, 621470000
37, 25040584704, 4096, 616470000
38, 60810711040, 4096, 611470000
39, 54232096768, 4096, 606470000
40, 20982161408, 4096, 601470000
41, 43144826880, 4096, 596470000
42, 43309539328, 4096, 591470000
43, 54042492928, 4096, 586470000
44, 27292061696, 4096, 581470000
45, 12608262144, 4096, 576470000
46, 57108168704, 4096, 571470000
47, 54052425728, 4096, 566470000
48, 57912623104, 4096, 552190000
49, 33065422848, 4096, 547190000
50, 11044864000, 4096, 542190000
51, 21549039616, 4096, 537190000
52, 39825158144, 4096, 532190000
53, 59185561600, 4096, 527190000
54, 43010433024, 4096, 837562500
55, 61932257280, 4096, 832562500
56, 5763751936, 4096, 827562500
57, 55058948096, 4096, 822562500
58, 29365575680, 4096, 817562500
59, 26226573312, 4096, 812562500
60, 35204300800, 4096, 807562500
61, 29557207040, 4096, 802562500
62, 60581634048, 4096, 797562500
63, 47446925312, 4096, 792562500
64, 58143793152, 4096, 787562500
65, 31180914688, 4096, 782562500
66, 1804095488, 4096, 777562500
67, 16578994176, 4096, 772562500
68, 14897319936, 4096, 767562500
69, 25640910848, 4096, 762562500
70, 21903499264, 4096, 757562500
71, 31452377088, 4096, 744032500
72, 5115580416, 4096, 739032500
73, 24154750976, 4096, 734032500
74, 21059031040, 4096, 729032500
75, 15632384000, 4096, 724032500
76, 2907176960, 4096, 719032500
77, 126156800, 4096, 714032500
78, 36577046528, 4096, 709032500
79, 24044142592, 4096, 704032500
80, 34485751808, 4096, 699032500
81, 38368706560, 4096, 694032500
82, 6465368064, 4096, 961460000
83, 33173827584, 4096, 956460000
84, 33606623232, 4096, 951460000
85, 21472808960, 4096, 946460000
86, 13046231040, 4096, 941460000
87, 41565241344, 4096, 936460000
88, 39470940160, 4096, 822562500
89, 19387629568, 4096, 817562500
90, 2752032768, 4096, 812562500
91, 37679308800, 4096, 807562500
92, 31742365696, 4096, 802562500
93, 34407698432, 4096, 797562500
94, 23563931648, 4096, 792562500
95, 18719100928, 4096, 787562500
96, 37150572544, 4096, 782562500
97, 53460185088, 4096, 777562500
98, 58380210176, 4096, 772562500
99, 13151637504, 4096, 767562500
100, 3313803264, 4096, 836162500
101, 41663918080, 4096, 831162500
102, 57768325120, 4096, 826162500
103, 33412358144, 4096, 821162500
104, 6891896832, 4096, 816162500
105, 47879340032, 4096, 811162500
106, 20248199168, 4096, 806162500
107, 37676027904, 4096, 801162500
108, 24715051008, 4096, 796162500
109, 32409137152, 4096, 791162500
110, 12451508224, 4096, 786162500
111, 21662453760, 4096, 781162500
112, 33344712704, 4096, 776162500
113, 30578540544, 4096, 771162500
114, 5728333824, 4096, 766162500
115, 40312815616, 4096, 761162500
116, 58551369728, 4096, 756162500
117, 61640454144, 4096, 751162500
118, 60139749376, 4096, 812682500
119, 47110184960, 4096, 807682500
120, 63328440320, 4096, 802682500
121, 17118072832, 4096, 797682500
122, 1085730816, 4096, 792682500
123, 58486079488, 4096, 787682500
124, 63986855936, 4096, 782682500
125, 59632623616, 4096, 777682500
126, 61758308352, 4096, 772682500
127, 58937061376, 4096, 767682500
128, 10807517184, 4096, 762682500
129, 13992009728, 4096, 757682500
130, 52008263680, 4096, 752682500
131, 56228413440, 4096, 747682500
132, 29117366272, 4096, 742682500
133, 31792496640, 4096, 737682500
134, 37544218624, 4096, 732682500
135, 41417109504, 4096, 727682500
136, 40003293184, 4096, 722682500
137, 16124493824, 4096, 717682500
138, 61159788544, 4096, 712682500
139, 3016048640, 4096, 707682500
140, 2443423744, 4096, 702682500
141, 45429538816, 4096, 697682500
142, 42269351936, 4096, 987280000
143, 3417825280, 4096, 982280000
144, 12556861440, 4096, 977280000
145, 64166686720, 4096, 972280000
146, 12920475648, 4096, 834852500
147, 56082116608, 4096, 829852500
148, 26459652096, 4096, 824852500
149, 43265622016, 4096, 819852500
150, 60453912576, 4096, 814852500
151, 28144828416, 4096, 809852500
152, 34188439552, 4096, 804852500
153, 57248522240, 4096, 799852500
154, 12168589312, 4096, 794852500
155, 34429181952, 4096, 789852500
156, 27663368192, 4096, 784852500
157, 37345095680, 4096, 779852500
158, 12757164032, 4096, 774852500
159, 53091078144, 4096, 769852500
160, 43159887872, 4096, 764852500
161, 42881720320, 4096, 759852500
162, 29278507008, 4096, 754852500
163, 32453971968, 4096, 749852500
164, 14362275840, 4096, 840712500
165, 13220184064, 4096, 835712500
166, 45180801024, 4096, 830712500
167, 40252469248, 4096, 825712500
168, 47137755136, 4096, 820712500
169, 4456394752, 4096, 815712500
170, 5106728960, 4096, 810712500
171, 44727996416, 4096, 805712500
172, 2755346432, 4096, 800712500
173, 13962215424, 4096, 795712500
174, 52870713344, 4096, 790712500
175, 54409584640, 4096, 785712500
176, 49585037312, 4096, 780712500
177, 14641713152, 4096, 775712500
178, 33698336768, 4096, 770712500
179, 18834722816, 4096, 765712500
180, 46170824704, 4096, 760712500
181, 55056748544, 4096, 755712500
182, 64615755776, 4096, 841135000
183, 15229276160, 4096, 836135000
184, 48388149248, 4096, 831135000
185, 26015571968, 4096, 826135000
186, 60587491328, 4096, 821135000
187, 26008350720, 4096, 816135000
188, 15106805760, 4096, 811135000
189, 40391335936, 4096, 806135000
190, 25784205312, 4096, 801135000
191, 13240832000, 4096, 796135000
192, 64426037248, 4096, 791135000
193, 53324128256, 4096, 786135000
194, 18626347008, 4096, 781135000
195, 1294188544, 4096, 776135000
196, 56609603584, 4096, 771135000
197, 10472321024, 4096, 766135000
198, 15973179392, 4096, 761135000
199, 60764069888, 4096, 756135000
200, 33003302912, 4096, 751135000
201, 42878775296, 4096, 746135000
202, 35125227520, 4096, 741135000
203, 30887264256, 4096, 736135000
204, 30871613440, 4096, 731135000
205, 44533063680, 4096, 726135000
206, 35488759808, 4096, 835265000
207, 8176156672, 4096, 830265000
208, 3889213440, 4096, 825265000
